ID,1,2,3,4,5,6,7,8,Finales sobre 5
201313006,0,1,0,1,0,0,0,1,"1,88"
201125674,1,0,0,1,1,0,0,1,"2,5"
201313816,0,0,0,0,0,0,0,1,"1,25"
201620216,0,1,1,1,1,0,1,1,"3,75"
201422249,0,0,0,1,1,0,0,1,"1,88"
201620969,NA,NA,NA,NA,NA,NA,NA,NA,NA
201523617,0,1,0,1,0,0,0,1,"1,88"
201615332,0,0,0,1,0,0,0,1,"1,25"
201216203,0,0,0,1,0,0,0,0,"0,63"
201015735,1,1,0,1,1,0,0,1,"3,125"
201513563,0,1,0,1,1,1,0,1,"3,125"
201218391,1,1,1,1,0,1,1,1,"4,375"
201418451,0,0,0,1,0,0,0,1,"1,25"
